encounter_file,rate_walk,land_lvl0,land_species0,land_lvl1,land_species1,land_lvl2,land_species2,land_lvl3,land_species3,land_lvl4,land_species4,land_lvl5,land_species5,land_lvl6,land_species6,land_lvl7,land_species7,land_lvl8,land_species8,land_lvl9,land_species9,land_lvl10,land_species10,land_lvl11,land_species11,swarm_species0,swarm_species1,land_species_morn0,land_species_morn1,land_species_nite0,land_species_nite1,radar_species0,radar_species1,radar_species2,radar_species3,rate_form0,rate_form1,rate_form2,rate_form3,rate_form4,unown_tbl,ruby0,ruby1,sapphire0,sapphire1,emerald0,emerald1,firered0,firered1,leafgreen0,leafgreen1,rate_surf,lvl_max_surf0,lvl_min_surf0,species_surf0,lvl_max_surf1,lvl_min_surf1,species_surf1,lvl_max_surf2,lvl_min_surf2,species_surf2,lvl_max_surf3,lvl_min_surf3,species_surf3,lvl_max_surf4,lvl_min_surf4,species_surf4,rate_oldrod,lvl_max_oldrod0,lvl_min_oldrod0,species_oldrod0,lvl_max_oldrod1,lvl_min_oldrod1,species_oldrod1,lvl_max_oldrod2,lvl_min_oldrod2,species_oldrod2,lvl_max_oldrod3,lvl_min_oldrod3,species_oldrod3,lvl_max_oldrod4,lvl_min_oldrod4,species_oldrod4,rate_goodrod,lvl_max_goodrod0,lvl_min_goodrod0,species_goodrod0,lvl_max_goodrod1,lvl_min_goodrod1,species_goodrod1,lvl_max_goodrod2,lvl_min_goodrod2,species_goodrod2,lvl_max_goodrod3,lvl_min_goodrod3,species_goodrod3,lvl_max_goodrod4,lvl_min_goodrod4,species_goodrod4,rate_superrod,lvl_max_superrod0,lvl_min_superrod0,species_superrod0,lvl_max_superrod1,lvl_min_superrod1,species_superrod1,lvl_max_superrod2,lvl_min_superrod2,species_superrod2,lvl_max_superrod3,lvl_min_superrod3,species_superrod3,lvl_max_superrod4,lvl_min_superrod4,species_superrod4
112,10,18,SPECIES_BRONZOR,18,SPECIES_GEODUDE,17,SPECIES_GEODUDE,19,SPECIES_ZUBAT,20,SPECIES_BRONZOR,20,SPECIES_ONIX,19,SPECIES_GEODUDE,20,SPECIES_GEODUDE,17,SPECIES_ZUBAT,18,SPECIES_ONIX,17,SPECIES_ZUBAT,18,SPECIES_ONIX,SPECIES_BRONZOR,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_ZUBAT,SPECIES_GEODUDE,SPECIES_ZUBAT,SPECIES_BRONZOR,SPECIES_ONIX,SPECIES_GEODUDE,SPECIES_ONIX,0,0,0,0,0,0,SPECIES_GEODUDE,SPECIES_ONIX,SPECIES_GEODUDE,SPECIES_ONIX,SPECIES_GEODUDE,SPECIES_ONIX,SPECIES_GEODUDE,SPECIES_ONIX,SPECIES_SANDSHREW,SPECIES_SANDSHREW,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE
113,10,18,SPECIES_BRONZOR,18,SPECIES_GEODUDE,17,SPECIES_GIBLE,19,SPECIES_ZUBAT,20,SPECIES_BRONZOR,20,SPECIES_ONIX,19,SPECIES_GIBLE,20,SPECIES_GEODUDE,20,SPECIES_GIBLE,18,SPECIES_ONIX,20,SPECIES_GIBLE,18,SPECIES_ONIX,SPECIES_BRONZOR,SPECIES_GEODUDE,SPECIES_GIBLE,SPECIES_ZUBAT,SPECIES_GIBLE,SPECIES_ZUBAT,SPECIES_BRONZOR,SPECIES_ONIX,SPECIES_GIBLE,SPECIES_ONIX,0,0,0,0,0,0,SPECIES_GIBLE,SPECIES_ONIX,SPECIES_GIBLE,SPECIES_ONIX,SPECIES_GIBLE,SPECIES_ONIX,SPECIES_GIBLE,SPECIES_ONIX,SPECIES_SANDSHREW,SPECIES_SANDSHREW,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE
114,10,23,SPECIES_GEODUDE,22,SPECIES_GEODUDE,21,SPECIES_GEODUDE,23,SPECIES_GEODUDE,23,SPECIES_GEODUDE,23,SPECIES_GEODUDE,23,SPECIES_GEODUDE,23,SPECIES_GEODUDE,23,SPECIES_GEODUDE,22,SPECIES_HIPPOPOTAS,23,SPECIES_GEODUDE,24,SPECIES_HIPPOPOTAS,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,100,100,0,0,0,0,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE
115,10,24,SPECIES_GEODUDE,23,SPECIES_GEODUDE,22,SPECIES_GEODUDE,24,SPECIES_GEODUDE,24,SPECIES_GEODUDE,24,SPECIES_GEODUDE,24,SPECIES_GEODUDE,24,SPECIES_HIPPOPOTAS,24,SPECIES_GEODUDE,23,SPECIES_HIPPOPOTAS,24,SPECIES_GEODUDE,25,SPECIES_HIPPOPOTAS,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,100,100,0,0,0,0,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE
116,10,25,SPECIES_GEODUDE,24,SPECIES_GEODUDE,23,SPECIES_GEODUDE,25,SPECIES_GEODUDE,25,SPECIES_GEODUDE,25,SPECIES_HIPPOPOTAS,25,SPECIES_GEODUDE,25,SPECIES_HIPPOPOTAS,25,SPECIES_GEODUDE,24,SPECIES_HIPPOPOTAS,25,SPECIES_GEODUDE,26,SPECIES_HIPPOPOTAS,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,100,100,0,0,0,0,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,SPECIES_GEODUDE,SPECIES_HIPPOPOTAS,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE
117,10,21,SPECIES_PICHU,22,SPECIES_ROSELIA,22,SPECIES_STARAVIA,23,SPECIES_KRICKETUNE,23,SPECIES_ROSELIA,24,SPECIES_STARAVIA,22,SPECIES_PIKACHU,22,SPECIES_PICHU,24,SPECIES_PIKACHU,22,SPECIES_PICHU,24,SPECIES_PIKACHU,22,SPECIES_PICHU,SPECIES_PICHU,SPECIES_ROSELIA,SPECIES_STARAVIA,SPECIES_STARAVIA,SPECIES_KRICKETUNE,SPECIES_KRICKETUNE,SPECIES_ROSELIA,SPECIES_STARAVIA,SPECIES_PIKACHU,SPECIES_PICHU,100,100,0,0,0,0,SPECIES_PIKACHU,SPECIES_PICHU,SPECIES_PIKACHU,SPECIES_PICHU,SPECIES_PIKACHU,SPECIES_PICHU,SPECIES_PIKACHU,SPECIES_PICHU,SPECIES_PIKACHU,SPECIES_PICHU,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE
118,0,0,SPECIES_NONE,0,SPECIES_NONE,0,SPECIES_NONE,0,SPECIES_NONE,0,SPECIES_NONE,0,SPECIES_NONE,0,SPECIES_NONE,0,SPECIES_NONE,0,SPECIES_NONE,0,SPECIES_NONE,0,SPECIES_NONE,0,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,0,0,0,0,0,0,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,10,30,20,SPECIES_WINGULL,30,20,SPECIES_TENTACOOL,40,20,SPECIES_PELIPPER,40,20,SPECIES_PELIPPER,40,20,SPECIES_TENTACRUEL,25,6,4,SPECIES_MAGIKARP,7,3,SPECIES_MAGIKARP,10,5,SPECIES_MAGIKARP,10,5,SPECIES_MAGIKARP,15,5,SPECIES_MAGIKARP,50,20,15,SPECIES_MAGIKARP,20,15,SPECIES_FINNEON,25,10,SPECIES_MAGIKARP,25,10,SPECIES_FINNEON,25,10,SPECIES_FINNEON,75,55,30,SPECIES_GYARADOS,40,30,SPECIES_LUMINEON,50,20,SPECIES_QWILFISH,55,40,SPECIES_LUMINEON,55,40,SPECIES_LUMINEON
119,10,31,SPECIES_GEODUDE,32,SPECIES_GRAVELER,30,SPECIES_ZUBAT,32,SPECIES_GOLBAT,32,SPECIES_GEODUDE,33,SPECIES_GRAVELER,31,SPECIES_ONIX,33,SPECIES_ONIX,30,SPECIES_GEODUDE,31,SPECIES_GRAVELER,30,SPECIES_GEODUDE,31,SPECIES_GRAVELER,SPECIES_GEODUDE,SPECIES_GRAVELER,SPECIES_ZUBAT,SPECIES_GOLBAT,SPECIES_ZUBAT,SPECIES_GOLBAT,SPECIES_GEODUDE,SPECIES_GRAVELER,SPECIES_GEODUDE,SPECIES_GRAVELER,0,0,0,0,0,0,SPECIES_GEODUDE,SPECIES_GRAVELER,SPECIES_GEODUDE,SPECIES_GRAVELER,SPECIES_GEODUDE,SPECIES_GRAVELER,SPECIES_GEODUDE,SPECIES_GRAVELER,SPECIES_GEODUDE,SPECIES_GRAVELER,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE
120,10,31,SPECIES_GRAVELER,32,SPECIES_GRAVELER,30,SPECIES_GOLBAT,32,SPECIES_GOLBAT,32,SPECIES_GRAVELER,33,SPECIES_GRAVELER,31,SPECIES_ONIX,33,SPECIES_ONIX,30,SPECIES_GRAVELER,31,SPECIES_GRAVELER,30,SPECIES_GRAVELER,31,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GOLBAT,SPECIES_GOLBAT,SPECIES_GOLBAT,SPECIES_GOLBAT,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,0,0,0,0,0,0,SPECIES_MAWILE,SPECIES_MAWILE,SPECIES_SABLEYE,SPECIES_SABLEYE,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE
121,10,31,SPECIES_GRAVELER,32,SPECIES_GRAVELER,30,SPECIES_GOLBAT,32,SPECIES_GOLBAT,32,SPECIES_GRAVELER,33,SPECIES_GRAVELER,31,SPECIES_ONIX,33,SPECIES_ONIX,30,SPECIES_GRAVELER,31,SPECIES_GRAVELER,30,SPECIES_GRAVELER,31,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GOLBAT,SPECIES_GOLBAT,SPECIES_GOLBAT,SPECIES_GOLBAT,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,0,0,0,0,0,0,SPECIES_MAWILE,SPECIES_MAWILE,SPECIES_SABLEYE,SPECIES_SABLEYE,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE
122,10,32,SPECIES_ONIX,33,SPECIES_GRAVELER,31,SPECIES_GOLBAT,33,SPECIES_GOLBAT,33,SPECIES_GRAVELER,34,SPECIES_GRAVELER,33,SPECIES_STEELIX,35,SPECIES_STEELIX,31,SPECIES_GRAVELER,32,SPECIES_GRAVELER,31,SPECIES_GRAVELER,32,SPECIES_GRAVELER,SPECIES_ONIX,SPECIES_GRAVELER,SPECIES_GOLBAT,SPECIES_GOLBAT,SPECIES_GOLBAT,SPECIES_GOLBAT,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,0,0,0,0,0,0,SPECIES_MAWILE,SPECIES_MAWILE,SPECIES_SABLEYE,SPECIES_SABLEYE,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE
123,10,32,SPECIES_ONIX,33,SPECIES_GRAVELER,31,SPECIES_GOLBAT,33,SPECIES_GOLBAT,33,SPECIES_GRAVELER,34,SPECIES_GRAVELER,33,SPECIES_STEELIX,35,SPECIES_STEELIX,31,SPECIES_GRAVELER,32,SPECIES_GRAVELER,31,SPECIES_GRAVELER,32,SPECIES_GRAVELER,SPECIES_ONIX,SPECIES_GRAVELER,SPECIES_GOLBAT,SPECIES_GOLBAT,SPECIES_GOLBAT,SPECIES_GOLBAT,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,0,0,0,0,0,0,SPECIES_MAWILE,SPECIES_MAWILE,SPECIES_SABLEYE,SPECIES_SABLEYE,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE
124,10,32,SPECIES_STEELIX,33,SPECIES_GRAVELER,31,SPECIES_GOLBAT,33,SPECIES_GOLBAT,33,SPECIES_GRAVELER,34,SPECIES_GRAVELER,33,SPECIES_STEELIX,35,SPECIES_STEELIX,31,SPECIES_GRAVELER,32,SPECIES_GRAVELER,31,SPECIES_GRAVELER,32,SPECIES_GRAVELER,SPECIES_ONIX,SPECIES_GRAVELER,SPECIES_GOLBAT,SPECIES_GOLBAT,SPECIES_GOLBAT,SPECIES_GOLBAT,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,0,0,0,0,0,0,SPECIES_MAWILE,SPECIES_MAWILE,SPECIES_SABLEYE,SPECIES_SABLEYE,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE
125,10,14,SPECIES_GASTLY,15,SPECIES_GASTLY,14,SPECIES_GASTLY,15,SPECIES_GASTLY,16,SPECIES_GASTLY,17,SPECIES_GASTLY,16,SPECIES_GASTLY,17,SPECIES_GASTLY,17,SPECIES_GASTLY,17,SPECIES_GASTLY,17,SPECIES_GASTLY,17,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,0,0,0,0,0,0,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE
126,10,14,SPECIES_GASTLY,15,SPECIES_GASTLY,14,SPECIES_GASTLY,15,SPECIES_GASTLY,16,SPECIES_GASTLY,17,SPECIES_GASTLY,16,SPECIES_GASTLY,17,SPECIES_GASTLY,17,SPECIES_GASTLY,17,SPECIES_GASTLY,17,SPECIES_GASTLY,17,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,0,0,0,0,0,0,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE
127,10,14,SPECIES_GASTLY,15,SPECIES_GASTLY,14,SPECIES_GASTLY,15,SPECIES_GASTLY,16,SPECIES_GASTLY,17,SPECIES_GASTLY,16,SPECIES_GASTLY,17,SPECIES_GASTLY,17,SPECIES_GASTLY,17,SPECIES_GASTLY,17,SPECIES_GASTLY,17,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,0,0,0,0,0,0,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE
128,10,14,SPECIES_GASTLY,15,SPECIES_GASTLY,14,SPECIES_GASTLY,15,SPECIES_GASTLY,16,SPECIES_GASTLY,17,SPECIES_GASTLY,16,SPECIES_GASTLY,17,SPECIES_GASTLY,17,SPECIES_GASTLY,17,SPECIES_GASTLY,17,SPECIES_GASTLY,17,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,0,0,0,0,0,0,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE
